Nombre,Avg_viewers,Time_streamed,All_time_peak_viewers,Hours_watched,Rank,Followers_gained,Total_followers,Total_views,Enlace
Richtoscan,215.0,25.4,302.0,5500.0,18404,3.0,58.0,0.0,https://twitchtracker.com/richtoscan
Sofisantoss,247.0,14.6,5393.0,3600.0,18415,135.0,52200.0,0.0,https://twitchtracker.com/sofisantoss
Geo_165,115.0,97.1,220.0,11100.0,18448,332.0,8300.0,0.0,https://twitchtracker.com/geo_165
Fyron01,104.0,112.8,313.0,11700.0,18456,389.0,6600.0,0.0,https://twitchtracker.com/fyron01
Sayurivt_,125.0,83.9,296.0,10500.0,18460,807.0,3900.0,0.0,https://twitchtracker.com/sayurivt_
Golyentwitch,231.0,19.3,4045.0,4500.0,18467,5.0,7900.0,0.0,https://twitchtracker.com/golyentwitch
Daniel_zoom,113.0,99.2,4708.0,11200.0,18469,490.0,21300.0,0.0,https://twitchtracker.com/daniel_zoom
Romagallardooficial,255.0,11.9,8300.0,3000.0,18510,-35.0,147000.0,646000.0,https://twitchtracker.com/romagallardooficial
Masacrax,125.0,83.7,932.0,10500.0,18520,227.0,38700.0,0.0,https://twitchtracker.com/masacrax
Starboyvln,273.0,7.2,425.0,2000.0,18536,-3.0,74100.0,0.0,https://twitchtracker.com/starboyvln
Maferarpg,88.0,142.7,238.0,12500.0,18556,488.0,3600.0,0.0,https://twitchtracker.com/maferarpg
Cricobellako,77.0,170.9,921.0,13200.0,18569,190.0,20700.0,0.0,https://twitchtracker.com/cricobellako
Neazul_,128.0,80.1,3970.0,10200.0,18583,134.0,16400.0,0.0,https://twitchtracker.com/neazul_
Juliettacs,119.0,89.8,526.0,10700.0,18594,1500.0,12700.0,0.0,https://twitchtracker.com/juliettacs
Shuuy,147.0,62.2,9440.0,9100.0,18603,1100.0,24300.0,636000.0,https://twitchtracker.com/shuuy
Javifc,122.0,86.3,2592.0,10500.0,18604,-36.0,17900.0,1060000.0,https://twitchtracker.com/javifc
4deluxemusic,180.0,40.1,2847.0,7200.0,18608,188.0,1700.0,0.0,https://twitchtracker.com/4deluxemusic
Josejuegaa,24.0,675.8,930.0,16100.000000000002,18615,199.0,9400.0,0.0,https://twitchtracker.com/josejuegaa
Biscoso,79.0,164.2,290.0,13000.0,18621,28.0,2400.0,0.0,https://twitchtracker.com/biscoso
Tommypalmex,79.0,163.5,580.0,13000.0,18628,167.0,4600.0,0.0,https://twitchtracker.com/tommypalmex
Krishnasty,84.0,151.3,2328.0,12700.0,18635,155.0,16100.000000000002,0.0,https://twitchtracker.com/krishnasty
144rust,82.0,156.5,648.0,12800.0,18639,254.0,17300.0,0.0,https://twitchtracker.com/144rust
Soyjesss_,164.0,49.2,1640.0,8000.0,18665,722.0,2700.0,0.0,https://twitchtracker.com/soyjesss_
Ohsifake,29.0,539.7,1739.0,15800.0,18699,2500.0,5300.0,0.0,https://twitchtracker.com/ohsifake
Godeto,115.0,93.5,2533.0,10800.0,18726,77.0,64900.00000000001,2140000.0,https://twitchtracker.com/godeto
Elchicha,123.0,84.0,2683.0,10300.0,18739,151.0,139000.0,1490000.0,https://twitchtracker.com/elchicha
Giuliamuchi,136.0,70.7,2258.0,9600.0,18741,1100.0,34600.0,0.0,https://twitchtracker.com/giuliamuchi
Simonvlb21,274.0,6.1,741.0,1700.0,18749,805.0,23200.0,0.0,https://twitchtracker.com/simonvlb21
Colgadisimosdelaro,249.0,12.4,27164.0,3100.0,18777,-31.0,45700.0,574000.0,https://twitchtracker.com/colgadisimosdelaro
Namor13tv,171.0,44.1,1096.0,7500.0,18778,168.0,3000.0,0.0,https://twitchtracker.com/namor13tv
Jhinkdgs,92.0,131.7,541.0,12100.0,18786,493.0,3900.0,0.0,https://twitchtracker.com/jhinkdgs
Pony0n,178.0,40.0,3024.0,7100.0,18788,125.0,77100.0,0.0,https://twitchtracker.com/pony0n
Sin6n,189.0,34.4,6929.0,6500.0,18806,313.0,452000.0,527000.0,https://twitchtracker.com/sin6n
Kalahard_,76.0,169.1,464.0,12900.0,18845,154.0,12300.0,0.0,https://twitchtracker.com/kalahard_
Nicocoretwitch,189.0,34.0,701.0,6400.0,18848,993.0,127000.0,1740000.0,https://twitchtracker.com/nicocoretwitch
Andariel,116.0,91.5,4560.0,10600.0,18852,55.0,30100.0,5660000.0,https://twitchtracker.com/andariel
Melichuchu,88.0,139.0,258.0,12200.0,18857,57.0,504.0,0.0,https://twitchtracker.com/melichuchu
Erickzya,156.0,53.4,406.0,8300.0,18859,755.0,859.0,0.0,https://twitchtracker.com/erickzya
Kiirefn,160.0,50.4,3500.0,8100.0,18863,441.0,38700.0,0.0,https://twitchtracker.com/kiirefn
Trocobagulhos,241.0,14.1,600.0,3400.0,18914,-18.0,57800.0,0.0,https://twitchtracker.com/trocobagulhos
Byrubii9,175.0,41.0,10532.0,7200.0,18920,219.0,137000.0,2360000.0,https://twitchtracker.com/byrubii9
Nhkorru,86.0,142.0,3391.0,12200.0,18946,11.0,5700.0,0.0,https://twitchtracker.com/nhkorru
Elitesimpsonrun,107.0,103.2,606.0,11000.0,18953,351.0,352.0,0.0,https://twitchtracker.com/elitesimpsonrun
Wdywfme,144.0,61.7,3479.0,8900.0,18959,174.0,10000.0,0.0,https://twitchtracker.com/wdywfme
Anime_4ever_ttv,100.0,113.3,227.0,11400.0,18969,348.0,1400.0,0.0,https://twitchtracker.com/anime_4ever_ttv
Gotorkun,115.0,91.7,830.0,10500.0,18972,65.0,6000.0,0.0,https://twitchtracker.com/gotorkun
Berruv,108.0,100.4,1393.0,10900.0,19042,72.0,10600.0,1040000.0,https://twitchtracker.com/berruv
Mundoandriy,201.0,27.4,2312.0,5500.0,19051,35.0,6100.0,0.0,https://twitchtracker.com/mundoandriy
Pokerred,188.0,33.2,3268.0,6200.0,19060,82.0,23400.0,604000.0,https://twitchtracker.com/pokerred
Vickigaming,99.0,114.7,160.0,11300.0,19075,225.0,6500.0,0.0,https://twitchtracker.com/vickigaming
Barreinolss,44.0,331.8,142.0,14500.0,19079,669.0,674.0,0.0,https://twitchtracker.com/barreinolss
Edaccor,47.0,302.9,292.0,14300.0,19082,1100.0,4200.0,0.0,https://twitchtracker.com/edaccor
Chowdeerst,97.0,117.1,1168.0,11400.0,19126,67.0,8900.0,226000.0,https://twitchtracker.com/chowdeerst
Papivisen,94.0,122.2,285.0,11500.0,19142,-17900.0,23800.0,0.0,https://twitchtracker.com/papivisen
Suzu,112.0,93.4,2743.0,10500.0,19156,341.0,21100.0,0.0,https://twitchtracker.com/suzu
Chavoanimado_tv,22.0,710.4,49.0,15600.0,19167,887.0,2400.0,0.0,https://twitchtracker.com/chavoanimado_tv
Ackermanl0l,161.0,47.8,2497.0,7700.0,19172,669.0,11000.0,0.0,https://twitchtracker.com/ackermanl0l
Pnkfacil,64.0,207.4,13882.0,13200.0,19186,184.0,23200.0,623000.0,https://twitchtracker.com/pnkfacil
Julimanzotti,178.0,37.1,3109.0,6600.0,19238,1400.0,136000.0,1440000.0,https://twitchtracker.com/julimanzotti
Gralou,92.0,125.0,3338.0,11500.0,19242,-699.0,22900.0,0.0,https://twitchtracker.com/gralou
Gonzael_,202.0,25.8,1734.0,5200.0,19283,4.0,59200.0,0.0,https://twitchtracker.com/gonzael_
Josecristo_,79.0,154.8,8673.0,12200.0,19286,-297.0,250000.0,2630000.0,https://twitchtracker.com/josecristo_
Matiasmarini,163.0,45.5,24097.0,7400.0,19306,144.0,44500.0,555000.0,https://twitchtracker.com/matiasmarini
Carlosdrs,93.0,122.3,147.0,11400.0,19334,82.0,4200.0,0.0,https://twitchtracker.com/carlosdrs
Jesskiu,102.0,107.0,23005.0,10900.0,19339,-20700.0,104000.0,2780000.0,https://twitchtracker.com/jesskiu
Profeandresx,142.0,60.2,7285.0,8600.0,19369,76.0,24600.0,2040000.0,https://twitchtracker.com/profeandresx
Miffyqt,255.0,8.1,1316.0,2100.0,19375,511.0,2600.0,0.0,https://twitchtracker.com/miffyqt
Sisqui_ssb,195.0,28.3,930.0,5500.0,19381,283.0,23800.0,0.0,https://twitchtracker.com/sisqui_ssb
Cousingamerstv,110.0,94.4,1150.0,10400.0,19384,397.0,127000.0,804000.0,https://twitchtracker.com/cousingamerstv
Andreaomevoy,189.0,30.9,2622.0,5800.0,19406,-28.0,16800.0,0.0,https://twitchtracker.com/andreaomevoy
Clottay,95.0,118.1,1091.0,11200.0,19419,2500.0,32000.0,0.0,https://twitchtracker.com/clottay
Warlockfighters,236.0,13.2,5102.0,3100.0,19428,121.0,7800.0,0.0,https://twitchtracker.com/warlockfighters
Malditacoti,122.0,79.0,1243.0,9600.0,19445,500.0,20300.0,0.0,https://twitchtracker.com/malditacoti
Losherederosdealberdi,106.0,99.2,2153.0,10500.0,19458,144.0,15600.0,0.0,https://twitchtracker.com/losherederosdealberdi
Akofena_,166.0,42.4,2434.0,7100.0,19500,111.0,14700.0,0.0,https://twitchtracker.com/akofena_
Pumuscorhd,160.0,46.0,5007.0,7400.0,19526,133.0,264000.0,3590000.0,https://twitchtracker.com/pumuscorhd
Vaal,197.0,26.5,2531.0,5200.0,19541,582.0,37900.0,0.0,https://twitchtracker.com/vaal
Miligesualdo7,231.0,14.1,7102.0,3300.0,19553,334.0,51700.0,0.0,https://twitchtracker.com/miligesualdo7
Megustacast,81.0,145.7,790.0,11800.0,19576,-138.0,20200.0,500000.0,https://twitchtracker.com/megustacast
Gabens_,219.0,17.9,507.0,3900.0,19580,12.0,10600.0,0.0,https://twitchtracker.com/gabens_
Elpanaticogamer,160.0,45.7,3354.0,7300.0,19592,22.0,10500.0,0.0,https://twitchtracker.com/elpanaticogamer
Strib,140.0,60.2,29771.0,8400.0,19631,124.0,165000.0,620000.0,https://twitchtracker.com/strib
Anytimeshield,97.0,112.4,8640.0,10900.0,19641,-134.0,176000.0,5290000.0,https://twitchtracker.com/anytimeshield
Savior_2021,96.0,113.1,1823.0,10900.0,19648,657.0,59300.0,0.0,https://twitchtracker.com/savior_2021
Eseleon_2,223.0,16.3,1334.0,3600.0,19666,3100.0,3400.0,0.0,https://twitchtracker.com/eseleon_2
Raftam80,21.0,717.8,1713.0,15200.0,19667,64.0,4400.0,0.0,https://twitchtracker.com/raftam80
Zamuralex,172.0,38.1,3926.0,6500.0,19668,318.0,32500.0,0.0,https://twitchtracker.com/zamuralex
Opticalrr,247.0,9.1,9415.0,2200.0,19673,-786.0,121000.0,832000.0,https://twitchtracker.com/opticalrr
Funkyboy,127.0,71.8,1323.0,9100.0,19699,9.0,21500.0,407000.0,https://twitchtracker.com/funkyboy
Godfreddy,94.0,116.8,829.0,11000.0,19737,446.0,38400.0,0.0,https://twitchtracker.com/godfreddy
Radiocable,193.0,27.4,1342.0,5300.0,19751,28.0,17400.0,0.0,https://twitchtracker.com/radiocable
Thealien__,158.0,46.1,1089.0,7300.0,19752,7.0,30000.0,0.0,https://twitchtracker.com/thealien__
Diegoruzzarin,169.0,39.4,1152.0,6600.0,19756,1400.0,37400.0,0.0,https://twitchtracker.com/diegoruzzarin
Och8bits,127.0,70.8,2184.0,9000.0,19779,47.0,4200.0,0.0,https://twitchtracker.com/och8bits
Mexicansopes,230.0,13.6,457.0,3100.0,19782,706.0,4900.0,0.0,https://twitchtracker.com/mexicansopes
Enfermosporlatimba,172.0,37.5,8112.0,6400.0,19783,-131.0,22000.0,0.0,https://twitchtracker.com/enfermosporlatimba
Donangelillo,81.0,143.7,561.0,11600.0,19789,1800.0,10900.0,0.0,https://twitchtracker.com/donangelillo
Nicorobintv,65.0,192.7,187.0,12500.0,19810,403.0,1100.0,0.0,https://twitchtracker.com/nicorobintv
Bushidoyu,62.0,204.3,1778.0,12700.0,19816,141.0,9900.0,0.0,https://twitchtracker.com/bushidoyu
Its_zanos,119.0,79.1,2056.0,9400.0,19823,1500.0,112000.0,0.0,https://twitchtracker.com/its_zanos
Dannyled,154.0,48.0,987.0,7400.0,19829,1200.0,96900.0,0.0,https://twitchtracker.com/dannyled
Nicolefonseca08,126.0,71.6,9112.0,9000.0,19839,275.0,42000.0,0.0,https://twitchtracker.com/nicolefonseca08
Delamata2,218.0,17.1,1361.0,3700.0,19841,971.0,4000.0,0.0,https://twitchtracker.com/delamata2
Homero_thompsons,234.0,11.9,393.0,2800.0,19865,77.0,208.0,0.0,https://twitchtracker.com/homero_thompsons
Gggamestw,80.0,144.7,4207.0,11600.0,19872,58.0,112000.0,500000.0,https://twitchtracker.com/gggamestw
Lascosicasdejoserra,106.0,95.5,1802.0,10100.0,19880,31.0,7400.0,243000.0,https://twitchtracker.com/lascosicasdejoserra
Soykiuuuu,254.0,6.4,704.0,1600.0,19887,3.0,4000.0,0.0,https://twitchtracker.com/soykiuuuu
Nicooaiva,55.0,234.6,278.0,13000.0,19911,-51.0,2300.0,0.0,https://twitchtracker.com/nicooaiva
Koti,92.0,118.4,4167.0,10900.0,19927,245.0,7900.0,0.0,https://twitchtracker.com/koti
Khandbl,259.0,5.0,19036.0,1300.0,19928,-10.0,293000.0,7360000.0,https://twitchtracker.com/khandbl
Sumiyadota,114.0,83.8,554.0,9600.0,19946,153.0,31700.0,0.0,https://twitchtracker.com/sumiyadota
Themaverick,113.0,85.5,1411.0,9600.0,19955,331.0,74300.0,669000.0,https://twitchtracker.com/themaverick
Martogalde,126.0,69.9,495.0,8800.0,19999,84.0,11700.0,0.0,https://twitchtracker.com/martogalde
Atletico_stats,199.0,23.2,1098.0,4600.0,20009,187.0,6400.0,0.0,https://twitchtracker.com/atletico_stats
Brayancrazyyy,58.0,217.3,289.0,12600.0,20072,227.0,328.0,0.0,https://twitchtracker.com/brayancrazyyy
Azazzelin,53.0,244.6,1218.0,12900.0,20078,250.0,22500.0,2150000.0,https://twitchtracker.com/azazzelin
Elsenote_,112.0,84.7,376.0,9500.0,20099,536.0,3200.0,0.0,https://twitchtracker.com/elsenote_
Blitzhernandez,67.0,180.5,376.0,12100.0,20109,1000.0,2800.0,0.0,https://twitchtracker.com/blitzhernandez
Usurpas,226.0,13.2,712.0,3000.0,20110,1500.0,9400.0,0.0,https://twitchtracker.com/usurpas
Labrujula24,29.0,497.6,198.0,14300.0,20111,11.0,824.0,0.0,https://twitchtracker.com/labrujula24
Ufgandres,98.0,104.6,1144.0,10300.0,20145,106.0,7800.0,0.0,https://twitchtracker.com/ufgandres
Salvatorrr_omg,159.0,42.6,3331.0,6800.0,20166,83.0,8100.0,0.0,https://twitchtracker.com/salvatorrr_omg
Comediahits,41.0,333.8,128.0,13500.0,20175,381.0,384.0,0.0,https://twitchtracker.com/comediahits
Ralenedeluca,56.0,227.3,138.0,12700.0,20185,108.0,1300.0,0.0,https://twitchtracker.com/ralenedeluca
Locoarts666,26.0,542.2,130.0,14400.0,20187,266.0,365.0,0.0,https://twitchtracker.com/locoarts666
Suga,127.0,67.4,1996.0,8600.0,20191,-898.0,112000.0,5740000.0,https://twitchtracker.com/suga
Pelis_el_peke,65.0,186.6,183.0,12100.0,20241,1300.0,1700.0,0.0,https://twitchtracker.com/pelis_el_peke
Zimdecker,159.0,42.1,1242.0,6700.0,20249,93.0,15600.0,0.0,https://twitchtracker.com/zimdecker
